"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgyQdQwMh7HIr6lzzQp4AaABAg","Dhruv Rathee","/channel/UC-CSyyi47VX1lD9zyeABW3w","https://yt3.ggpht.com/a/AATXAJxh-E_cnuX4clPQtMEWLMa_wUAmy6dMW5h3JA=s48-c-k-c0xffffffff-no-rj-mo","This is the link where you can get the suggestions - https://we.tl/EYfyNlxicW\nCopy paste them and email it to - shruti.rai@nic.in",683,"1 year ago",1553017182644,false,true,"EkQSC1lvX21PMEw4dUU0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5UWRRd01oN0hJcjZsenpRcDRBYUFCQWciAggAKhhVQy1DU3l5aTQ3VlgxbEQ5enllQUJXM3cyC1lvX21PMEw4dUU0QAFICg%3D%3D",153,,,,,,,,,
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGlJgTSzLM","Rohit Sharma","/channel/UCBJcupwSPkx2eKrDp8bqNSQ","https://yt3.ggpht.com/a/AATXAJyLyFCCB5M6cBrSbf-p-zN3xpd9-7rKGvW5hg=s32-c-k-c0xffffffff-no-rj-mo","bhai yar vlogs bhi bana sakte ho tum sach me..",6,"1 year ago",1553017183099,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGlQbeO_rZ","Md Arshad Ayub","/channel/UC3OZGpHwNDH4N7x9jngcSng","https://yt3.ggpht.com/a/AATXAJx39zTj0b-gD1e_74nMnigkGQnR_LICFGZo5w=s32-c-k-c0xffffffff-no-rj-mo","Dhruv Rathee    I just mailed it",12,"1 year ago",1553017183106,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGmVXp_732","shishir kumar","/channel/UC6QTM3tPsE_XkXZr3u2SwxA","https://yt3.ggpht.com/a/AATXAJz7qDriCvlkRsj29VFnZ2S8kQ_YQJgNpzRh9A=s32-c-k-c0xffffffff-no-rj-mo","Just mailed it.",8,"1 year ago",1553017183108,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGnIRRLiYg","Ravi Kumar","/channel/UCDP4MCWWCofSMpHI16pJcXw","https://yt3.ggpht.com/a/AATXAJw_C--3xWbZymXyg1xDb-jX0s9egWgpRTPqHw=s32-c-k-c0xffffffff-no-rj-mo","Am a south Indian can you please add subtitles and you added subtitles ( BJP IT CELL INTERVEW) add like that & brother you done a good job 👌 keep it up.",18,"1 year ago",1553017183109,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGnRN9szsl","Javed Shaikh","/channel/UCdaOwY4yAJNul2rub8wtOSg","https://yt3.ggpht.com/a/AATXAJzRb2pVF6G7Upit0D1-L1eswx0WItT-FS5pEg=s32-c-k-c0xffffffff-no-rj-mo","Mailed one of the point hope they count it and take action,Keep it up good going...I support you..",1,"1 year ago",1553017183111,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGnXKKLP87","Revant Vyas","/channel/UC5zZ1tSgXIlAMmG16EbcH1w","https://yt3.ggpht.com/a/AATXAJx0kvxtrQZTVABBl1y5s6Wb9YpnBrHG1ioUVg=s32-c-k-c0xffffffff-no-rj-mo","Just compare the living standards of farmers of India and Rest of the world . All the govt have worked for industry sector and ignored agriculture sector. Indians can easily be divided on religion,Caste and region . These issues will never be addressed on larger scale  unless people of india are united and they say no to Religious & caste politics. Even in NDTV Ravish was ignored and Barkha and co where always on limelight for same political news",10,"1 year ago",1553017183112,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGnhNpyqso","ravi ranjan","/channel/UC09uUGxwryronbNT5iTfW-w","https://yt3.ggpht.com/a/AATXAJzV6sgypMAIdFhlrjkZNXy7t1ea9jX7q7riSg=s32-c-k-c0xffffffff-no-rj-mo","Dhruv Rathee, bro mujhe lagta hai electric car, bike & solar power ko badhawa dena chahiye government ko coal plant, petrol & desial engine car & bike ek dum band karna chahiye, khet se nikalne wale unuse ko v farmer se le kar us waste ko jalne se rokna chahiye, itt bhatti ko band ya kam karna chahiye... ur v bahut sare step liya ja sakta hai",1,"1 year ago",1553017183113,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGoCE2jK7g","Shahid S","/channel/UCUsDBTXDSSyMo5_wm0xhAvQ","https://yt3.ggpht.com/a/AATXAJxaBVrkAITals0zb8LnEi2viyDIRXsYnlLzAg=s32-c-k-c0xffffffff-no-rj-mo","Dhruv Rathee ✔DONE!",1,"1 year ago",1553017183115,false
,,,,,,,,,,,,"UgyQdQwMh7HIr6lzzQp4AaABAg.8gGkDk4JYfw8gGoaKol62M","aniket kumar","/channel/UChbdLivD7P7hjKeRkr7rmRA","https://yt3.ggpht.com/a/AATXAJzHRFzH7eAibiT2ueNk-b5IsKBMN36ZvJL4LQ=s32-c-k-c0xffffffff-no-rj-mo","you are the best bro jo kamse kam aap sabki aakho pe lge chasme ko hata rahe ho",4,"1 year ago",1553017183117,false
