"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgyCMmJi9n2FKasAhX14AaABAg","S. Bhaskar Hambarde","/channel/UCL4n0liaOLnU-1j4SRpEoXg","https://yt3.ggpht.com/a/AATXAJw3PsceUBbQ4kKZvrZoYQ3i4YA0NxwErtBYjg=s48-c-k-c0xffffffff-no-rj-mo","Ravish ji .. salute.",0,"7 months ago",1564941865676,false,false,,,,,,,,,,,
"Ugyrouo5-oj5uzc-znx4AaABAg","Bheemforce News","/channel/UCUVJd3k1daH8pIWMioQFZ3w","https://yt3.ggpht.com/a/AATXAJwMCMX8vjjtKHZ6VOQt-u-m-Wp1sRykZwF9cg=s48-c-k-c0xffffffff-no-rj-mo","Halp me plzzzz",0,"8 months ago",1562263465678,false,false,,,,,,,,,,,
"Ugz_09PzU2emAzyurwN4AaABAg","Neel The Thakur","/channel/UCKO1SlQHkMn2A2YLGwyg6sw","https://yt3.ggpht.com/a/AATXAJwBIWU5efIsY8IW6I7CMzPkDCV9HA6skIjaoQ=s48-c-k-c0xffffffff-no-rj-mo","Thats great sir u r doing real reporting while others are taking biased interviews... 🤘✌🤘",0,"9 months ago",1559671465680,false,false,,,,,,,,,,,
"UgyKL1G9OiPZk-IP-J14AaABAg","Misha Bagda","/channel/UCIWXvxVaW94b0a63-puf_zw","https://yt3.ggpht.com/a/AATXAJw2f7TGaIp_IblaTPm4ZsPXAEyFbnyk4oSHsw=s48-c-k-c0xffffffff-no-rj-mo","Very nice work of this channel",0,"9 months ago",1559671465681,false,false,,,,,,,,,,,
"UgypQLYTWukFpI2nPYR4AaABAg","amarjit Sonu","/channel/UC9hVwv7DEi1XC5fUDTT0EcQ","https://yt3.ggpht.com/a/AATXAJxkMDenkrj-I8PTVw4DJn1nMmDhci3C1BOrww=s48-c-k-c0xffffffff-no-rj-mo","Es sale ravis......\n Ko lagta hai ke wo bahut bada patarkar hai.sala ego manic",0,"9 months ago",1559671465683,false,false,,,,,,,,,,,
"UgwmzvHjxsrAcrVY4ex4AaABAg","Nafish Akhtar","/channel/UCPzv2t93MSdU6SWHnvnpZ5A","https://yt3.ggpht.com/a/AATXAJyOhoXgDfbJ__xcNdXrRpbUmSEsKRXHeuDm6Q=s48-c-k-c0xffffffff-no-rj-mo","Environmental issues is very important",0,"10 months ago",1556993065684,false,false,,,,,,,,,,,
"UgzfnU0BrCTzvlebgLh4AaABAg","ajit sanghi","/channel/UCbYQj4SAevNtpivQ5_6i-zw","https://yt3.ggpht.com/a/AATXAJwHLkqhzj2sjyvHZHGTTeTozceLM9ynphYbOg=s48-c-k-c0xffffffff-no-rj-mo","To speak the truth, we human beings are the two-legged monkeys without feathers who, till we are in the brink of calamitous disaster, we care two hoots for the environment. All we care is to fill our stomachs with the virus of politician's speeches, which is is full of hatred for one another. Even if half the country dies, the other half will gladly live on the proceeds of the dead. That's what we have reduced ourselves to.",0,"10 months ago",1556993065685,false,false,,,,,,,,,,,
"Ugxf9kiLJ_HSlQ_JuJJ4AaABAg","gyanendra kumar","/channel/UCN3gG1QIVRQ9XPTvIql3kEw","https://yt3.ggpht.com/a/AATXAJwBINfaFaqkRa02ZcoXUSojnep5MTQ5nyCCbg=s48-c-k-c0xffffffff-no-rj-mo","रवीश जी मे आजकल प्राइम टाईम नही देख पा रहा हूं, क्योकि मेरे केबल कनेक्शन वाला बोला की एनडीटीवी देखना है तो अलग से पैसे देना होगा जब मैने पूछां कि बाकी न्यूज चैनल तो इसी पैक में आ रहे तो एनडीटीवी क्यों नही दिखा रहे तो बिना जबाव दिये चला गया पता नही उसकी क्या मजबूरी रही होगी।\nउसके बाद मैने एनडीटीवी यू टयूब पर सस्बक्राईब कर लिया और प्राईम टाईम देखना  शुरू कर दिया।",0,"10 months ago",1556993065686,false,false,,,,,,,,,,,
"Ugw9k0oFmwaG13XIAml4AaABAg","Suraj Kumar","/channel/UCD6nzNvq91PlOuRuSLWpk1Q","https://yt3.ggpht.com/a/AATXAJyY-PiNhKE1RLmm9VC-cydXxzzfMLrXppiyZQ=s48-c-k-c0xffffffff-no-rj-mo","Why ndtv hindi comments section is disabled...🤔",0,"10 months ago",1556993065687,false,false,,,,,,,,,,,
"UgzDCzx7hG-8vHcyg5J4AaABAg","Vardhman Singh Kothari","/channel/UCDMIQjhI89w-FvGFgyonktA","https://yt3.ggpht.com/a/AATXAJzQCUakTdGSZ7zfXXv5QQiehbCkAe1dZ_hfQQ=s48-c-k-c0xffffffff-no-rj-mo","राजा रवीश से विनती है, मोदी जी का साक्षत्कार ले।।।",1,"10 months ago",1556993065688,false,false,,,,,,,,,,,
"UgzNwWnHVAFBwKELTh94AaABAg","DEBDEEP SUR","/channel/UCIIAJCv8JS_gX9NP3mSmI5g","https://yt3.ggpht.com/a/AATXAJyLmyUFwPd2E5i6L0Swu4aqctb1HBFv2JpGiA=s48-c-k-c0xffffffff-no-rj-mo","Very vital topic touched upon by Mr. Ravish Kumar",0,"10 months ago",1556993065689,false,false,,,,,,,,,,,
"Ugzi0hTBfNM9w6f42F54AaABAg","shaikh irfan","/channel/UCzOCHEYcYfQAI5K7bi8Ljpg","https://yt3.ggpht.com/a/AATXAJxrv107BpM00YQnnAbC3Y2ssZOYCj5nu6AV7g=s48-c-k-c0xffffffff-no-rj-mo","Ravish sir salute for you such a wonderful reporting you have done all time I have great fan your prime time when am looking your channel proud of you sir.... Thanks",0,"10 months ago",1556993065690,false,false,,,,,,,,,,,
"Ugyi5iQr2SgR6WW6M7J4AaABAg","Ravi Sharma","/channel/UCIkKGyU2I9zULqrVsokpoIg","https://yt3.ggpht.com/a/AATXAJxeq_LRDXoF2BRgwDCn_5eFr1ljuoZ_N_6E1g=s48-c-k-c0xffffffff-no-rj-mo","Ravish kumar gandua hai",0,"10 months ago",1556993065691,false,false,,,,,,,,,,,
"UgwIftbcaFOIywridbh4AaABAg","Ramraj Kansana","/channel/UCYSP7A86Mgc2o-6FCNOXMNg","https://yt3.ggpht.com/a/AATXAJzBlg7hUbkRvIRun61BK43-2qurdGRaK2YMnw=s48-c-k-c0xffffffff-no-rj-mo","देश की जनता को बेवकूफ बनाना बंद कीजिए पूरे देश को पता है रवीश कुमार किस का चेला chapata है",0,"10 months ago",1556993065692,false,false,,,,,,,,,,,
"UgyOt5eqpebNgdkfAMx4AaABAg","cima patil","/channel/UCI9M-cp8x2Ok64kA5BS5Zfg","https://yt3.ggpht.com/a/AATXAJzeaO0N92dVGO-xkfF9ZSBweYzopMrNYo2yWw=s48-c-k-c0xffffffff-no-rj-mo","NDTV band kyu nahi ho jata... Congress ne desh ko bik bhi liya to ye unakihi tarrikki karega... Iss Ravish ne to professional journalism sikha hi nahi hai lagta hai... Isako Indira Gandhi ne 1975 me girftar kar lena chahiye tha... Tabhi isaka sense jga hota.... मूर्ख कुठला...",0,"10 months ago",1556993065693,false,false,,,,,,,,,,,
"UgzmRFUwoqAvr1i1WT94AaABAg","Prashant Bhoye","/channel/UC-PekY9qpPY2rcIbIaHAzbA","https://yt3.ggpht.com/a/AATXAJxao7nopmwRoKvCkLXPzQ8OscZxBIL_d_NdOw=s48-c-k-c0xffffffff-no-rj-mo","Jab Raj Thackeray ke bhashn me Mene Suna ravish Kumar ki news dekho tabse me ye news dekhne start Kiya \nN it's tooo good all facts n superb reality",4,"10 months ago",1556993065694,false,false,,,,,,,,,,,
