"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgzxyzcNUDI13UbSwnV4AaABAg","Md Ahmed","/channel/UCDmrt0sPwz8orFpidl-10xA","https://yt3.ggpht.com/a/AATXAJxlmBI42vzEe1Jh3DokDgn2iMmzWh-wOVpPFQ=s48-c-k-c0xffffffff-no-rj-mo","Hum San ko Greta grunberg  ke jaisa hona chahiye",1,"1 month ago",1580839351750,false,false,,,,,,,,,,,
"UgwpU6nuXbI989g7_oV4AaABAg","R J","/channel/UCNFu03RRaIZQy6Bs-g2BrYA","https://yt3.ggpht.com/a/AATXAJzlBxaxX8JR46RYj5f5wN-MpSTAwOOyPuXvXA=s48-c-k-c0xffffffff-no-rj-mo","Its exactly like grrm's asoiaf...Climate change is a metaphor of THE OTHERS...winter is indeed coming guyz!!",0,"1 month ago",1580839351753,false,false,,,,,,,,,,,
"Ugyu6tSSZuyGAxVx_Id4AaABAg","Amit Saha","/channel/UCfQD3v_PDu_nTltCfzTlVMw","https://yt3.ggpht.com/a/AATXAJxcce8UddiSqm3JH8dOBuHr4-H3j28Wp421mg=s48-c-k-c0xffffffff-no-rj-mo","We need to wake up there is only one earth",0,"2 months ago",1578160951755,false,false,,,,,,,,,,,
"Ugyj4B5yZUDaN_0THJx4AaABAg","Rohit Singh","/channel/UCzEeYNc04skntwrE89CRfQA","https://yt3.ggpht.com/a/AATXAJy-wsgEaEDSvJkh3ul_gah7uYU9O-c4sJUWqw=s48-c-k-c0xffffffff-no-rj-mo","I first came to know about Greta in my ecology and environment class.",1,"3 months ago",1575482551756,false,false,,,,,,,,,,,
"UgyyHRmsaF39zEujsMN4AaABAg","Santosh Nepali","/channel/UCexABTPuAwVxXdJsqfRViAg","https://yt3.ggpht.com/a/AATXAJyVNnH1gAam2Ni0Au2uKFt_ymIiZ1WMpLQcGA=s48-c-k-c0xffffffff-no-rj-mo","Namaskar me raja ravish kumar",0,"3 months ago",1575482551757,false,false,,,,,,,,,,,
"UgxAv77klhmNLhDBajZ4AaABAg","Bamboo l","/channel/UCIK3oipA5MvDtK_2LW2DmGg","https://yt3.ggpht.com/a/AATXAJwHrAQ8NAsUskkfBcD_Vwjhar_P2bsKX7DaoA=s48-c-k-c0xffffffff-no-rj-mo","Darindra modi: climate change nahi, ham change ho gye h",1,"4 months ago",1572890551758,false,true,"EkQSC3ZWTDhXMFZwRjQwwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4QXY3N2tsaG1OTGhEQmFqWjRBYUFCQWciAggAKhhVQ1pGTW0xbU13MEY4MVozN2FhRXpUVUEyC3ZWTDhXMFZwRjQwQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgxAv77klhmNLhDBajZ4AaABAg.90hQq_tzqNA93fDP4svtT0","R J","/channel/UCNFu03RRaIZQy6Bs-g2BrYA","https://yt3.ggpht.com/a/AATXAJzlBxaxX8JR46RYj5f5wN-MpSTAwOOyPuXvXA=s32-c-k-c0xffffffff-no-rj-mo","True bro lol!",0,"1 month ago",1580839352063,false
"Ugzhr_3H3inCcjSIf8l4AaABAg","jess Negi official","/channel/UCim7a89w-twooeP3Rk4fWAg","https://yt3.ggpht.com/a/AATXAJwZa8uiMKFo23BVzll-3Z9IdxZtPgkn-mmACQ=s48-c-k-c0xffffffff-no-rj-mo","Because we are the future, what we are giving, we have to decide for our future generation, we have to think",1,"4 months ago",1572890551760,false,false,,,,,,,,,,,
"UgyBytlttd3dBP311OZ4AaABAg","jess Negi official","/channel/UCim7a89w-twooeP3Rk4fWAg","https://yt3.ggpht.com/a/AATXAJwZa8uiMKFo23BVzll-3Z9IdxZtPgkn-mmACQ=s48-c-k-c0xffffffff-no-rj-mo","Yes, 70% leaders have responsibility because they run from all over the country but we are also citizens of this country, we live in this earth and we should think about the earth",1,"4 months ago",1572890551761,false,false,,,,,,,,,,,
"UgwCQdtaOYnqQ7ZfOTV4AaABAg","jess Negi official","/channel/UCim7a89w-twooeP3Rk4fWAg","https://yt3.ggpht.com/a/AATXAJwZa8uiMKFo23BVzll-3Z9IdxZtPgkn-mmACQ=s48-c-k-c0xffffffff-no-rj-mo","You cannot just blame the leaders because it is also the responsibility of a common citizen to do something for their earth.",1,"4 months ago",1572890551762,false,false,,,,,,,,,,,
