"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgxWqoQf1k09mF1wsQB4AaABAg","Joseph Figliuolo","/channel/UC7aq5KqMOx6YISXR_7L4x_A","https://yt3.ggpht.com/a/AATXAJzaAye3aSHf_OmdIExfFElCEQfgB2ubtDyULA=s48-c-k-c0xffffffff-no-rj-mo","The average US home is incredibly energy inefficient. Super insulate, a one off cost and save over the entire life of the house. Decades of saving and your children can inherit the benefits. Then, think about photovoltaics if appropriate.",0,"1 day ago",1583946687681,true,false,,,,,,,,,,,
"UgwWlGPv6-sDPgJSveB4AaABAg","harsh vatwani","/channel/UCIjb6wUBGfH7NcADRr0mWDQ","https://yt3.ggpht.com/a/AATXAJzosS1ZqII2aDUOHRMZLIkY_eCg3C-3nRnydQ=s48-c-k-c0xffffffff-no-rj-mo","Hasn't anyone thought about storing power as a battery in gravity-well?",0,"2 days ago",1583860287684,false,true,"EkQSC29kNXlXQjVhRTBjwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3V2xHUHY2LXNEUGdKU3ZlQjRBYUFCQWciAggAKhhVQ3ZKSl9kempWaUpDb0xmNXVLVVR3b0EyC29kNXlXQjVhRTBjQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwWlGPv6-sDPgJSveB4AaABAg.9610ludyFQv963ISnhnh6i","Joseph Figliuolo","/channel/UC7aq5KqMOx6YISXR_7L4x_A","https://yt3.ggpht.com/a/AATXAJzaAye3aSHf_OmdIExfFElCEQfgB2ubtDyULA=s32-c-k-c0xffffffff-no-rj-mo","harsh vatwani Yes, of course. Hydrostorage, excess energy pumps water back into a hydroelectric dam. 24/7 power backup. Also, some drought ""just in case"" preparation.",0,"1 day ago",1583946687977,false
"Ugwy4myQXauLu9szoA14AaABAg","I A Reid","/channel/UC3Yecp84wsg3R_ZM9Ni7Xnw","https://yt3.ggpht.com/a/AATXAJzHhRK6gcFnkk7S_iIAERqDFfDCgwV4UMxI9Q=s48-c-k-c0xffffffff-no-rj-mo","Not a chance.",0,"6 days ago",1583514687686,false,false,,,,,,,,,,,
"UgzDPL2eYRDTaGOrgv14AaABAg","Moechenche","/channel/UCqnhjMVmV9wt-8jvdVUd6wA","https://yt3.ggpht.com/a/AATXAJwrgYZm9R-PX9f1m0k3oY6SGZIfZKFWaKdQcw=s48-c-k-c0xffffffff-no-rj-mo","nuclear is still the best source of power to avoid carbon emissions",0,"1 week ago",1583428287687,false,false,,,,,,,,,,,
"UgzsbByT1ASjgz-t-854AaABAg","Edward De Guzman","/channel/UCxDxseQELm16fSc4vbGaQDg","https://yt3.ggpht.com/a/AATXAJxnw59qFVrV5oxy5xCvj31ffyCkA4xMJJGpQQ=s48-c-k-c0xffffffff-no-rj-mo","7:09 nice",0,"1 week ago",1583428287689,false,false,,,,,,,,,,,
"UgxC_lmKAnIagHVrK3R4AaABAg","Trek46","/channel/UCk-Xhe4TXJJ76kLzH9MLTFg","https://yt3.ggpht.com/a/AATXAJy1v8WWTfB4LMfMg9a_ldCjCFi9U_9oVynkdg=s48-c-k-c0xffffffff-no-rj-mo","I love this video! \n\n I provide a free Home assessment to my customer\n\n (Dallas Fort Worth and Houston area )\n\nBest service best products and best PRICE! Guaranty!!!! \n\nReceived a $600 dollar value Electric car charger connector with your solar Installation \n\nFor more information click the link below:\n\nhttps://forms.gle/jEGW4RSGBnZfAZ826",0,"2 weeks ago",1582823487690,false,false,,,,,,,,,,,
"UgwYrUL1j5J8x8tbdVJ4AaABAg","David Canatella","/channel/UCTyb5pgu8Ql9Drj31HvIydA","https://yt3.ggpht.com/a/AATXAJwlFs-qJLoNcW2Sm1ELHQ1yZpWHKnFrMSoiRw=s48-c-k-c0xffffffff-no-rj-mo","Liquid compressed air storage/ done",0,"2 weeks ago",1582823487692,false,false,,,,,,,,,,,
"UgzEVvL7GfeWBZy9VDt4AaABAg","Bob Stockwell","/channel/UCzEZgjh-Blk9GifEK-vib0Q","https://yt3.ggpht.com/a/AATXAJz40CUOMFatk04pKrwXo9dSWzNTsXUzxquFKg=s48-c-k-c0xffffffff-no-rj-mo","GET YOUR SOLAR BOX AND LOWER ELECTRIC BILLS  / BOBSOLAR.COM HAS BATTERIES",0,"2 weeks ago",1582823487693,false,false,,,,,,,,,,,
"UgxFwash-hOT7CtWVYh4AaABAg","Sundowner Mc","/channel/UCXk7u3qukxeryT_5GJfAO7A","https://yt3.ggpht.com/a/AATXAJw72zA0-FEsz9FLHuJkOPGbK-vK0d8290-umQ=s48-c-k-c0xffffffff-no-rj-mo","why a 400 square ft 1 bed room studio apartment costs 1500+ to rent in California from what my buddy told me they force you into paying special premiums for solar.\nNot saying solar is bad, but it's turned into latest get rich quick scheme for everyone involved.",0,"2 weeks ago",1582823487694,false,false,,,,,,,,,,,
