"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgzXb2acgA4I6UGzIrl4AaABAg","Bishal sarker","/channel/UCw_CoRIDBsH5TVn-kHPBWhg","https://yt3.ggpht.com/a/AATXAJx5Qbq4BJl0Zy-RRGn0fTSI-arcdet6MDfolw=s48-c-k-c0xffffffff-no-rj-mo","ascha lagta sair apka news\nhamko jab time milta us time apka news utube may dhaktay,\nform,  bangladeh",0,"4 months ago",1574173690682,false,false,,,,,,,,,,,
"Ugxjy7c-Rd7cchABDsB4AaABAg","KAVINDRA SACHAN","/channel/UCSmwP0_wzxkK4pqFtOzR9jQ","https://yt3.ggpht.com/a/AATXAJyZGuGFah8RTpn1-RmM8VJ89mI9p-rGrwncmg=s48-c-k-c0xffffffff-no-rj-mo","Thnx for watching Desh deshantar nd ur valuable feedback",1,"5 months ago",1571495290684,false,true,"EkQSC3J5M3RXclFqR1BnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4ank3Yy1SZDdjY2hBQkRzQjRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3J5M3RXclFqR1BnQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"Ugxjy7c-Rd7cchABDsB4AaABAg.908euBPKdxZ909KmC_cKVL","anuj fan club","/channel/UCCTIVJm2qsZ6u-BntgCFjYA","https://yt3.ggpht.com/a/AATXAJzhKvRn3jIVp1-CZNUf8ncf6HVD8caA92tbeA=s32-c-k-c0xffffffff-no-rj-mo","Sir apka show bahut achha hai",0,"5 months ago",1571495291005,false
,,,,,,,,,,,,"Ugxjy7c-Rd7cchABDsB4AaABAg.908euBPKdxZ90LDYfW7Sc6","Hemant Chaudhari","/channel/UCIY7yFwKhBYMDO5ix_iWKGw","https://yt3.ggpht.com/a/AATXAJz3sg0wohcMKDcVTM8aW62MjqjG__flJpNTaA=s32-c-k-c0xffffffff-no-rj-mo","Best Show Sir",0,"4 months ago",1574173691006,false
"Ugx75UdIxo44dgydSql4AaABAg","Siddharth R Mane","/channel/UCjipmTlNyXcwK-kfNGph-HQ","https://yt3.ggpht.com/a/AATXAJyatgtbZ0tb8NX4Vi4CEfeTrO4DAzj4UxFWEw=s48-c-k-c0xffffffff-no-rj-mo","Rajvan sir is good and mainly hamare desh me energy me Aam logoanku shamil karna chahihey. Aur solar rooptop energy me govt kis darse grahakonku deti hai vahi rates me excess energy Ku karidna chahihey. Agar govt iss issues pe kaam kiyato sirf 2 years me hamara desh more than 50% clean and aur government Ku jaada paisa bhi nahi karch karna padega. Aur Electric vehicles Jada implement karna padega. Lekin modi isame back stand liya hai. Next har policy me transparency karna padega. All policy isime dam thodadeti hai. Ethanol, aur biofuel, etc",0,"5 months ago",1571495290686,false,false,,,,,,,,,,,
"UgyGY7LaLuwSkZfpbYd4AaABAg","Nishant singhal","/channel/UC7ZMWuE2l1ecGjidjBoODAA","https://yt3.ggpht.com/a/AATXAJyzCkAWW1v4Nrtn_zvngzAswkwvQdQU6sfSQA=s48-c-k-c0xffffffff-no-rj-mo","Delhi government ko bhi ye subsidies stop krni chaiye for electricity or water ke liye",0,"5 months ago",1571495290688,false,false,,,,,,,,,,,
"UgywtWSOiXNmx9lL3fp4AaABAg","Rajiv Chaudhary","/channel/UCBVPl4shYUcqnsYcFYb9FXA","https://yt3.ggpht.com/a/AATXAJwpVDEWQyIQtVKZwm8p8P-KeC1GRG_r2uusLw=s48-c-k-c0xffffffff-no-rj-mo","Kejriwal jase logo ne bijli companies ki kamar tod rakhi h\nKuch karta to h nhi bas free krta rehta h",0,"5 months ago",1571495290689,false,false,,,,,,,,,,,
"UgxENEFVZ_syIkN66Yh4AaABAg","Pawan Kumar","/channel/UCe8Csdwib8uxEX5lAEjmWJg","https://yt3.ggpht.com/a/AATXAJwcxu5x3ls9MYdfxbYBYt0kX2lCn9FCM1sqiw=s48-c-k-c0xffffffff-no-rj-mo","Why there is no concrete  implementation of Ethanol mixing....it is only in Papers for 10% mixing but not impleted in reality... In some countries it is more than 50% mixing which can reduce import drastically",0,"5 months ago",1571495290693,false,false,,,,,,,,,,,
"Ugw0ej-8-12oWOujrRF4AaABAg","Ramkala Jallandhra","/channel/UCM1mbdTqIPwaFDdslrMxMmQ","https://yt3.ggpht.com/a/AATXAJyUhdBRpZxRb2IQRSh_1IJ1jiPNnpM1qEcpRA=s48-c-k-c0xffffffff-no-rj-mo","Upsc civil services exam k topic h",2,"5 months ago",1571495290694,false,false,,,,,,,,,,,
"Ugx_Z70VYzNOvkNm0bt4AaABAg","Ramkala Jallandhra","/channel/UCM1mbdTqIPwaFDdslrMxMmQ","https://yt3.ggpht.com/a/AATXAJyUhdBRpZxRb2IQRSh_1IJ1jiPNnpM1qEcpRA=s48-c-k-c0xffffffff-no-rj-mo","Thanks sir energy sector per debate k liye please sir Harbour, road, airports and railway per debate kre",1,"5 months ago",1571495290695,false,false,,,,,,,,,,,
"UgzRGb0sn2JW_T0JV1N4AaABAg","अजय कुमार द्विवेदी","/channel/UC6YfALweQLf3IsrqsEhuGyw","https://yt3.ggpht.com/a/AATXAJy05Y6-1b9QyyaYMpgcLpjPw7nE3YZ3oN4c=s48-c-k-c0xffffffff-no-rj-mo","बिजली उत्पादन कम्पनी को हो रहे नुकसान के लिये जिम्मेदार विशेष रूप से राज्य की सरकारे हैं अर्थात  70 प्रतिशत से ज्यादा बकाया सरकारी कम्पनी का है।\nजो 2-3 रूपये प्रति यूनिट पर बिजली खरीदती हैं और 7 से 10 रूपये यूनिट पर बेचती हैं।\nऐसे में जहाँ राज्य व केन्द्र की समान सरकार हो आपसी सहमती से बिजली वितरण का जिम्मा निजी कम्पनियों को प्रतिस्पर्धात्मक तरीके से किया जाना चाहिये व सरकारी तंञ की जिम्मेदारी केवल इनके निगरानी तक सीमित किया जाना चाहिये।\nइससे बिजली भी प्रतिस्पर्धा के कारण कम से कम कीमत पर उपलब्ध होगा व उनका बकाया भी नहीं रहेगा।",1,"5 months ago",1571495290697,true,false,,,,,,,,,,,
"UgyHvvurRf1xlnMPaMV4AaABAg","Chandrika Prasad","/channel/UCGuEaZCfSU_aqOB0GerHXjA","https://yt3.ggpht.com/a/AATXAJxG3JyopUN_tNawnD44yrIA8p4C8vCyY9Snbw=s48-c-k-c0xffffffff-no-rj-mo","Thanks rstv",0,"5 months ago",1571495290698,false,false,,,,,,,,,,,
"UgyZqbkg-ZPn1hQzBgV4AaABAg","Mukesh Dk","/channel/UCAYYwnBPSFL1k3V4CkdU7Ug","https://yt3.ggpht.com/a/AATXAJwbtk5bnQiOm6WkXfZoXsN-SOCqetsGtNj4UA=s48-c-k-c0xffffffff-no-rj-mo","Behtrin pragrame h but Mera ek sujhab h jiske bare m charcha ki jati h uske bare m thoda sa bataya Jay ....kyi bar Aisa hota h ki direct uske bare m charcha Hoti h bt hme samajh m Ni aatina h so uska background thoda sa bataya Jay to acha hota..thanks",3,"5 months ago",1571495290699,false,false,,,,,,,,,,,
"Ugwsvu29XBpINi8qfy94AaABAg","Tejvir Singh","/channel/UCG8NVqjM9BGOWNi1_0m02CQ","https://yt3.ggpht.com/a/AATXAJzSekeV5NJ9b6QuDJ_ObMIfZhVqFxE8VS4XvA=s48-c-k-c0xffffffff-no-rj-mo","Kabindra saheb you are a gentleman you should make programme on fake encounter of up",1,"5 months ago",1571495290700,false,false,,,,,,,,,,,
"UgyDDFbQmmjfLBEcBBx4AaABAg","Suryaprakash singh rajput","/channel/UCnkUCqH0b27uGR5Mk79P3ng","https://yt3.ggpht.com/a/AATXAJxOynGCRtWnbXBv0Td-oxZcFgJ47mAy-2tChg=s48-c-k-c0xffffffff-no-rj-mo","Sukriya Rstv",0,"5 months ago",1571495290701,false,false,,,,,,,,,,,
"UgyfcRfdQlSAuo5zFoZ4AaABAg","Tejas Desai","/channel/UC7sPrHDAOOfsv-E0t4Sx0QQ","https://yt3.ggpht.com/a/AATXAJwtviroE31SZz2fQjJw-KOeR-y6kyBsDlhs9w=s48-c-k-c0xffffffff-no-rj-mo","हेलो सर जी, हम हर एक एपिसोड देखते है\nबहुत कुछ जान ने को मिलता है इस कार्यक्रम से\nमेरी एक छोटी सी विनती है की जो बी मुद्दा चर्चा में हो उस के बैकग्राउंड से कार्यक्रम की शुरुआत हो तो अच्छा रहेगा।\nजैसे की cop 14, G7 etc\nइनकी स्थापना कब हुई, कोन से हालात में हुई इसका महत्व दुनिया में क्या है, \nआभार",6,"5 months ago",1571495290702,false,true,"EkQSC3J5M3RXclFqR1BnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5ZmNSZmRRbFNBdW81ekZvWjRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3J5M3RXclFqR1BnQAFICg%3D%3D",3,,,,,,,,,
,,,,,,,,,,,,"UgyfcRfdQlSAuo5zFoZ4AaABAg.904Apz3ZJWg905G1c5rhNS","Ashvini Mourya","/channel/UCsG6QB8GuDIdBUsej7SLh7Q","https://yt3.ggpht.com/a/AATXAJztdvzDUIfua_vSPfgjg-QTKWD8ZySfByJYSA=s32-c-k-c0xffffffff-no-rj-mo","Cop 24 hua h (2018 polend )\n\nGyan vigyan m banaya gaya h is or video.",1,"5 months ago",1571495291076,false
,,,,,,,,,,,,"UgyfcRfdQlSAuo5zFoZ4AaABAg.904Apz3ZJWg905SmkDdPMJ","Tejas Desai","/channel/UC7sPrHDAOOfsv-E0t4Sx0QQ","https://yt3.ggpht.com/a/AATXAJwtviroE31SZz2fQjJw-KOeR-y6kyBsDlhs9w=s32-c-k-c0xffffffff-no-rj-mo","This is just an example\nमें हर एक कार्यक्रम की बात कर रहा हूं, जिस से कार्यक्रम की पूरी डिटेल हो ,बेक ग्राउंड हिस्ट्री वगैरा, इस से ये कार्यक्रम और भी उपयोगी बन जाए\nआभार",1,"5 months ago",1571495291077,false
,,,,,,,,,,,,"UgyfcRfdQlSAuo5zFoZ4AaABAg.904Apz3ZJWg906t6q_adHm","Ashvini Mourya","/channel/UCsG6QB8GuDIdBUsej7SLh7Q","https://yt3.ggpht.com/a/AATXAJztdvzDUIfua_vSPfgjg-QTKWD8ZySfByJYSA=s32-c-k-c0xffffffff-no-rj-mo","Ha sahi bola aapne hona chahiye esa",1,"5 months ago",1571495291078,false
"Ugx0XWKVjwCRHrjuL7F4AaABAg","Santosh Rajput","/channel/UCxPkrNX2W0Xr2VGnKbobCzg","https://yt3.ggpht.com/a/AATXAJx2XpHxJBBIYh8dFng6kAGXonEetD3RIFXDIA=s48-c-k-c0xffffffff-no-rj-mo","Good discussion thanks alote all of you",0,"5 months ago",1571495290703,false,false,,,,,,,,,,,
"Ugy0K_kgVQW4G5eJp8x4AaABAg","Pushpendra D Chaturvedi","/channel/UCGip1WNAY6MLQOX8zM1IFxA","https://yt3.ggpht.com/a/AATXAJxqzAg92Ys5Gar84tCAWtteFBPksrraqIPCJQ=s48-c-k-c0xffffffff-no-rj-mo","सर भारत छठवे से सातवे नम्बर पर चला गया है अर्थव्यवस्था में....यह सच जितना जल्दि स्वीकार कर ले आप लोग उतना बेहतर होगा...",4,"5 months ago",1571495290704,false,true,"EkQSC3J5M3RXclFqR1BnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5MEtfa2dWUVc0RzVlSnA4eDRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3J5M3RXclFqR1BnQAFICg%3D%3D",3,,,,,,,,,
,,,,,,,,,,,,"Ugy0K_kgVQW4G5eJp8x4AaABAg.9042goJ6dsb905I5oMKKT6","अजय कुमार द्विवेदी","/channel/UC6YfALweQLf3IsrqsEhuGyw","https://yt3.ggpht.com/a/AATXAJy05Y6-1b9QyyaYMpgcLpjPw7nE3YZ3oN4c=s32-c-k-c0xffffffff-no-rj-mo","IHS की रिपोर्ट के अनुसार 2019 में भारत यू.के को पछाड कर 5वीं और 2025 तक जापान को खदेड कर तीसरी सबसे बडी अर्थव्यवस्था बनेगी। वैश्विक आर्थिक सुस्ती के दौर के बाद-भारत में आबादी ज्यादा होने के कारण माँग बढेगी-निवेश बढेगा-पूर्ति का पक्ष मजबूत होगा फलत: भारतीय अर्थव्यवस्था पुन: अपने 7 से 8 प्रतिशत की रफ्तार से दौडने लगेगी।",0,"5 months ago",1571495291029,true
,,,,,,,,,,,,"Ugy0K_kgVQW4G5eJp8x4AaABAg.9042goJ6dsb905ILLJGntq","Pushpendra D Chaturvedi","/channel/UCGip1WNAY6MLQOX8zM1IFxA","https://yt3.ggpht.com/a/AATXAJxqzAg92Ys5Gar84tCAWtteFBPksrraqIPCJQ=s32-c-k-c0xffffffff-no-rj-mo","@अजय कुमार द्विवेदी सर मैं वर्तमान की बात कर रहा था",0,"5 months ago",1571495291030,false
,,,,,,,,,,,,"Ugy0K_kgVQW4G5eJp8x4AaABAg.9042goJ6dsb90GZn7FRnlt","CARELESS JAIPUR","/channel/UCYzjiDw2BOkQoSsAazahxag","https://yt3.ggpht.com/a/AATXAJw-n_IXf_JqDKG2aAmxdXTaMSl9UCPMT3z6YA=s32-c-k-c0xffffffff-no-rj-mo","@अजय कुमार द्विवेदी @ Kya apke paas or govt ke pass plan h 7-8% gdp growth rate ka",0,"5 months ago",1571495291033,false
"UgyXaVdPme2yfLYf7aB4AaABAg","Devesh Chauhan","/channel/UC1QG44wq3bu0IG4IuuUoj3A","https://yt3.ggpht.com/a/AATXAJyGz7Kjb3NxJp34HBCe61tHyjjn67_tliV37Q=s48-c-k-c0xffffffff-no-rj-mo","ऊर्जा क्षेत्र का  5 trillion economy बनाने में  बहुत बड़ा योगदान रहेगा । इस क्षेत्र में  रोजगार की भी  काफी संभावनाएं",4,"5 months ago",1571495290706,false,true,"EkQSC3J5M3RXclFqR1BnwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5WGFWZFBtZTJ5ZkxZZjdhQjRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3J5M3RXclFqR1BnQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyXaVdPme2yfLYf7aB4AaABAg.9041HAT_F_I90LDSjtkMN-","Hemant Chaudhari","/channel/UCIY7yFwKhBYMDO5ix_iWKGw","https://yt3.ggpht.com/a/AATXAJz3sg0wohcMKDcVTM8aW62MjqjG__flJpNTaA=s32-c-k-c0xffffffff-no-rj-mo","Y",0,"4 months ago",1574173691046,false
